"","Car_id","Date","Gender","Annual.Income","Company","Model","Engine","Transmission","Color","Price","Body.Style","Dealer_Region"
"3987","C_CND_003987","7/16/2022","Male",850000,"Pontiac","Grand Prix","DoubleÂ Overhead Camshaft","Auto","Red",69000,"Passenger","Austin"
"3988","C_CND_003988","7/16/2022","Male",715000,"Honda","Accord","DoubleÂ Overhead Camshaft","Auto","Pale White",21000,"Sedan","Janesville"
"3989","C_CND_003989","7/16/2022","Male",800000,"Ford","Taurus","Overhead Camshaft","Manual","Red",22000,"SUV","Scottsdale"
"3990","C_CND_003990","7/16/2022","Male",680000,"Chevrolet","Metro","DoubleÂ Overhead Camshaft","Auto","Pale White",19000,"Passenger","Austin"
"3991","C_CND_003991","7/16/2022","Male",1010000,"Toyota","Camry","DoubleÂ Overhead Camshaft","Auto","Red",31000,"Hatchback","Janesville"
"3992","C_CND_003992","7/16/2022","Male",13500,"Mercury","Sable","Overhead Camshaft","Manual","Red",61000,"Sedan","Scottsdale"
"3993","C_CND_003993","7/16/2022","Male",630000,"Lincoln","Town car","DoubleÂ Overhead Camshaft","Auto","Black",26000,"Hatchback","Austin"
"3994","C_CND_003994","7/16/2022","Male",605000,"Chevrolet","Corvette","Overhead Camshaft","Manual","Black",26000,"SUV","Middletown"
"3995","C_CND_003995","7/16/2022","Female",310000,"Toyota","4Runner","Overhead Camshaft","Manual","Black",25001,"Sedan","Janesville"
"3996","C_CND_003996","7/16/2022","Male",290000,"Mitsubishi","Montero Sport","DoubleÂ Overhead Camshaft","Auto","Black",45001,"Hatchback","Austin"
"3997","C_CND_003997","7/16/2022","Male",608000,"Pontiac","Bonneville","Overhead Camshaft","Manual","Black",36001,"Hatchback","Austin"
"3998","C_CND_003998","7/16/2022","Male",13500,"Mercedes-B","C-Class","Overhead Camshaft","Manual","Pale White",12001,"Hatchback","Middletown"
"3999","C_CND_003999","7/16/2022","Male",570000,"BMW","323i","Overhead Camshaft","Manual","Red",21001,"Hatchback","Aurora"
"4000","C_CND_004000","7/16/2022","Male",520500,"Mercedes-B","C-Class","Overhead Camshaft","Manual","Pale White",17500,"Hatchback","Greenville"
"4001","C_CND_004001","7/16/2022","Male",1400000,"Mercedes-B","M-Class","Overhead Camshaft","Manual","Pale White",41001,"Hatchback","Pasco"
"4002","C_CND_004002","7/16/2022","Male",1150000,"Chevrolet","Metro","DoubleÂ Overhead Camshaft","Auto","Black",31000,"Passenger","Scottsdale"
"4003","C_CND_004003","7/16/2022","Male",591000,"Saturn","SC","DoubleÂ Overhead Camshaft","Auto","Black",33001,"Hardtop","Austin"
"4004","C_CND_004004","7/16/2022","Male",1450000,"Dodge","Intrepid","Overhead Camshaft","Manual","Black",11000,"Sedan","Middletown"
"4005","C_CND_004005","7/16/2022","Male",800000,"Nissan","Frontier","Overhead Camshaft","Manual","Pale White",20000,"Hatchback","Aurora"
"4006","C_CND_004006","7/16/2022","Male",752000,"Ford","Mustang","Overhead Camshaft","Manual","Red",25000,"Hatchback","Greenville"
"4007","C_CND_004007","7/16/2022","Male",881000,"BMW","323i","DoubleÂ Overhead Camshaft","Auto","Red",19000,"Hatchback","Pasco"
"4008","C_CND_004008","7/16/2022","Male",1909000,"Volkswagen","Jetta","Overhead Camshaft","Manual","Red",24900,"Passenger","Janesville"
"4009","C_CND_004009","7/16/2022","Male",425000,"Chevrolet","Metro","DoubleÂ Overhead Camshaft","Auto","Pale White",19000,"Passenger","Pasco"
"4010","C_CND_004010","7/16/2022","Male",2300000,"Mercedes-B","C-Class","Overhead Camshaft","Manual","Pale White",12000,"Hatchback","Janesville"
"4011","C_CND_004011","7/16/2022","Male",1710000,"Toyota","Tacoma","Overhead Camshaft","Manual","Pale White",24000,"Hatchback","Austin"
"4012","C_CND_004012","7/16/2022","Female",516000,"Dodge","Ram Van","DoubleÂ Overhead Camshaft","Auto","Black",60000,"Hatchback","Austin"
"4013","C_CND_004013","7/16/2022","Male",2221000,"Mercedes-B","SL-Class","Overhead Camshaft","Manual","Red",17100,"Hatchback","Janesville"
"4014","C_CND_004014","7/16/2022","Male",13500,"Pontiac","Grand Prix","DoubleÂ Overhead Camshaft","Auto","Red",69000,"Passenger","Scottsdale"
"4015","C_CND_004015","7/16/2022","Male",515000,"Ford","Windstar","Overhead Camshaft","Manual","Pale White",17000,"Sedan","Austin"
"4016","C_CND_004016","7/17/2022","Male",635000,"Nissan","Frontier","Overhead Camshaft","Manual","Black",53000,"Hatchback","Middletown"
"4017","C_CND_004017","7/17/2022","Male",762000,"Chevrolet","Impala","Overhead Camshaft","Manual","Red",22000,"Hatchback","Aurora"
"4018","C_CND_004018","7/17/2022","Female",1215000,"Saturn","LW","DoubleÂ Overhead Camshaft","Auto","Pale White",18500,"Hatchback","Greenville"
"4019","C_CND_004019","7/17/2022","Female",610000,"Oldsmobile","Silhouette","Overhead Camshaft","Manual","Pale White",14001,"Sedan","Pasco"
"4020","C_CND_004020","7/17/2022","Male",580000,"Chrysler","LHS","DoubleÂ Overhead Camshaft","Auto","Pale White",21000,"Hatchback","Aurora"
"4021","C_CND_004021","7/17/2022","Male",444000,"Mercedes-B","S-Class","DoubleÂ Overhead Camshaft","Auto","Black",39000,"SUV","Greenville"
"4022","C_CND_004022","7/17/2022","Male",700000,"Volkswagen","Beetle","Overhead Camshaft","Manual","Red",21000,"Hardtop","Middletown"
"4023","C_CND_004023","7/17/2022","Male",13500,"Chrysler","300M","DoubleÂ Overhead Camshaft","Auto","Red",16000,"SUV","Janesville"
"4024","C_CND_004024","7/17/2022","Male",722000,"Audi","A6","DoubleÂ Overhead Camshaft","Auto","Black",14000,"SUV","Scottsdale"
"4025","C_CND_004025","7/17/2022","Female",13500,"Oldsmobile","Cutlass","DoubleÂ Overhead Camshaft","Auto","Red",41000,"Sedan","Austin"
"4026","C_CND_004026","7/17/2022","Male",450000,"Chevrolet","Corvette","DoubleÂ Overhead Camshaft","Auto","Red",45000,"SUV","Middletown"
"4027","C_CND_004027","7/17/2022","Female",535000,"Chevrolet","Impala","Overhead Camshaft","Manual","Red",22001,"Hatchback","Aurora"
"4028","C_CND_004028","7/17/2022","Male",800000,"Hyundai","Accent","Overhead Camshaft","Manual","Black",18000,"Hatchback","Scottsdale"
"4029","C_CND_004029","7/17/2022","Male",775000,"Oldsmobile","Silhouette","Overhead Camshaft","Manual","Red",19000,"Sedan","Austin"
"4030","C_CND_004030","7/17/2022","Male",13500,"Oldsmobile","Cutlass","DoubleÂ Overhead Camshaft","Auto","Red",41000,"Sedan","Middletown"
"4031","C_CND_004031","7/17/2022","Male",701500,"Toyota","Corolla","Overhead Camshaft","Manual","Pale White",22500,"Passenger","Aurora"
"4032","C_CND_004032","7/17/2022","Male",540000,"Chrysler","300M","DoubleÂ Overhead Camshaft","Auto","Black",26000,"SUV","Middletown"
"4033","C_CND_004033","7/17/2022","Male",1360000,"Dodge","Caravan","DoubleÂ Overhead Camshaft","Auto","Black",23000,"Hatchback","Aurora"
"4034","C_CND_004034","7/17/2022","Male",1500000,"Buick","Park Avenue","DoubleÂ Overhead Camshaft","Auto","Red",12000,"Hatchback","Greenville"
"4035","C_CND_004035","7/17/2022","Male",1180000,"Mitsubishi","Montero","Overhead Camshaft","Manual","Black",16000,"SUV","Janesville"
"4036","C_CND_004036","7/18/2022","Female",815000,"Saab","3-Sep","DoubleÂ Overhead Camshaft","Auto","Red",69001,"Sedan","Janesville"
"4037","C_CND_004037","7/18/2022","Female",820000,"Volvo","S40","DoubleÂ Overhead Camshaft","Auto","Black",57001,"Sedan","Scottsdale"
"4038","C_CND_004038","7/18/2022","Male",411000,"Volkswagen","Passat","DoubleÂ Overhead Camshaft","Auto","Red",13001,"Hatchback","Austin"
"4039","C_CND_004039","7/18/2022","Male",790000,"Dodge","Viper","DoubleÂ Overhead Camshaft","Auto","Red",23001,"SUV","Middletown"
"4040","C_CND_004040","7/18/2022","Male",605000,"Jeep","Wrangler","DoubleÂ Overhead Camshaft","Auto","Red",13001,"Hatchback","Aurora"
"4041","C_CND_004041","7/18/2022","Male",13500,"Mercedes-B","SLK230","Overhead Camshaft","Manual","Red",71000,"Hatchback","Scottsdale"
"4042","C_CND_004042","7/18/2022","Male",1600000,"Lexus","LX470","Overhead Camshaft","Manual","Pale White",54000,"SUV","Austin"
"4043","C_CND_004043","7/18/2022","Female",1460000,"Ford","Crown Victoria","DoubleÂ Overhead Camshaft","Auto","Red",29000,"Passenger","Middletown"
"4044","C_CND_004044","7/18/2022","Male",677000,"Oldsmobile","Aurora","DoubleÂ Overhead Camshaft","Auto","Red",24000,"Passenger","Aurora"
"4045","C_CND_004045","7/18/2022","Female",493500,"Plymouth","Voyager","DoubleÂ Overhead Camshaft","Auto","Pale White",22500,"Passenger","Greenville"
"4046","C_CND_004046","7/18/2022","Female",540000,"Volkswagen","Cabrio","Overhead Camshaft","Manual","Red",25001,"Sedan","Greenville"
"4047","C_CND_004047","7/18/2022","Female",1610000,"Dodge","Dakota","Overhead Camshaft","Manual","Red",12000,"Sedan","Pasco"
"4048","C_CND_004048","7/18/2022","Male",13500,"Chrysler","300M","DoubleÂ Overhead Camshaft","Auto","Black",26000,"SUV","Janesville"
"4049","C_CND_004049","7/18/2022","Male",1870000,"Ford","Explorer","DoubleÂ Overhead Camshaft","Auto","Pale White",42000,"Hatchback","Scottsdale"
"4050","C_CND_004050","7/18/2022","Male",622000,"Nissan","Pathfinder","DoubleÂ Overhead Camshaft","Auto","Red",21000,"Hatchback","Austin"
"4051","C_CND_004051","7/18/2022","Male",657000,"BMW","528i","Overhead Camshaft","Manual","Pale White",14000,"SUV","Greenville"
"4052","C_CND_004052","7/18/2022","Male",13500,"Ford","Expedition","DoubleÂ Overhead Camshaft","Auto","Black",41000,"SUV","Pasco"
"4053","C_CND_004053","7/18/2022","Male",1150000,"Buick","Century","DoubleÂ Overhead Camshaft","Auto","Pale White",17001,"Hardtop","Janesville"
"4054","C_CND_004054","7/18/2022","Male",630000,"Chevrolet","Prizm","Overhead Camshaft","Manual","Red",22001,"Hardtop","Austin"
"4055","C_CND_004055","7/18/2022","Male",1160000,"Volvo","S40","Overhead Camshaft","Manual","Red",22000,"Sedan","Austin"
"4056","C_CND_004056","7/18/2022","Male",790000,"Plymouth","Voyager","Overhead Camshaft","Manual","Red",20000,"Passenger","Scottsdale"
"4057","C_CND_004057","7/18/2022","Male",805000,"Acura","TL","DoubleÂ Overhead Camshaft","Auto","Black",23000,"Hatchback","Austin"
"4058","C_CND_004058","7/18/2022","Male",530000,"Subaru","Forester","Overhead Camshaft","Manual","Red",26000,"Hatchback","Middletown"
"4059","C_CND_004059","7/18/2022","Male",915000,"Oldsmobile","Bravada","Overhead Camshaft","Manual","Black",36000,"Hatchback","Aurora"
"4060","C_CND_004060","7/18/2022","Female",460000,"Saturn","SW","DoubleÂ Overhead Camshaft","Auto","Red",25000,"Passenger","Greenville"
"4061","C_CND_004061","7/19/2022","Male",805000,"Volvo","S70","DoubleÂ Overhead Camshaft","Auto","Pale White",32001,"SUV","Greenville"
"4062","C_CND_004062","7/19/2022","Male",1900000,"Volkswagen","Golf","Overhead Camshaft","Manual","Pale White",17000,"Hardtop","Pasco"
"4063","C_CND_004063","7/19/2022","Male",536000,"Mercedes-B","M-Class","Overhead Camshaft","Manual","Red",25000,"Hatchback","Middletown"
"4064","C_CND_004064","7/19/2022","Male",795000,"Dodge","Durango","Overhead Camshaft","Manual","Red",31000,"SUV","Middletown"
"4065","C_CND_004065","7/19/2022","Male",644000,"Oldsmobile","Bravada","Overhead Camshaft","Manual","Black",18000,"Hatchback","Pasco"
"4066","C_CND_004066","7/20/2022","Male",890000,"Oldsmobile","Silhouette","DoubleÂ Overhead Camshaft","Auto","Black",60001,"Sedan","Pasco"
"4067","C_CND_004067","7/20/2022","Male",795000,"Saturn","SL","DoubleÂ Overhead Camshaft","Auto","Black",11000,"SUV","Janesville"
"4068","C_CND_004068","7/20/2022","Male",634000,"Pontiac","Grand Am","DoubleÂ Overhead Camshaft","Auto","Red",31000,"SUV","Scottsdale"
"4069","C_CND_004069","7/20/2022","Male",642000,"Mercedes-B","S-Class","Overhead Camshaft","Manual","Black",18000,"SUV","Austin"
"4070","C_CND_004070","7/20/2022","Female",730000,"Honda","Passport","Overhead Camshaft","Manual","Pale White",27000,"SUV","Janesville"
"4071","C_CND_004071","7/20/2022","Male",863000,"Volkswagen","Golf","Overhead Camshaft","Manual","Pale White",17000,"SUV","Scottsdale"
"4072","C_CND_004072","7/20/2022","Male",740000,"BMW","528i","Overhead Camshaft","Manual","Pale White",16000,"SUV","Austin"
"4073","C_CND_004073","7/20/2022","Male",1819000,"Hyundai","Sonata","Overhead Camshaft","Manual","Red",21900,"SUV","Middletown"
"4074","C_CND_004074","7/20/2022","Male",410000,"Dodge","Ram Van","DoubleÂ Overhead Camshaft","Auto","Pale White",15000,"Hatchback","Aurora"
"4075","C_CND_004075","7/20/2022","Male",13500,"Volkswagen","Golf","DoubleÂ Overhead Camshaft","Auto","Pale White",18000,"SUV","Greenville"
"4076","C_CND_004076","7/20/2022","Male",800000,"Oldsmobile","Alero","Overhead Camshaft","Manual","Black",17000,"Hardtop","Austin"
"4077","C_CND_004077","7/20/2022","Male",520000,"Honda","Odyssey","Overhead Camshaft","Manual","Pale White",54000,"Passenger","Scottsdale"
"4078","C_CND_004078","7/20/2022","Male",553100,"Chrysler","LHS","DoubleÂ Overhead Camshaft","Auto","Black",26100,"Hatchback","Austin"
"4079","C_CND_004079","7/20/2022","Male",418000,"Chevrolet","Lumina","Overhead Camshaft","Manual","Black",42000,"Passenger","Middletown"
"4080","C_CND_004080","7/20/2022","Male",505000,"Honda","Civic","Overhead Camshaft","Manual","Black",43000,"Hatchback","Aurora"
"4081","C_CND_004081","7/20/2022","Female",1370000,"Volkswagen","Beetle","DoubleÂ Overhead Camshaft","Auto","Red",45001,"Hardtop","Janesville"
"4082","C_CND_004082","7/20/2022","Male",680000,"Acura","TL","DoubleÂ Overhead Camshaft","Auto","Black",28000,"Hatchback","Pasco"
"4083","C_CND_004083","7/20/2022","Male",472000,"Ford","Crown Victoria","Overhead Camshaft","Manual","Pale White",20000,"Passenger","Janesville"
"4084","C_CND_004084","7/20/2022","Male",442500,"Lexus","LS400","DoubleÂ Overhead Camshaft","Auto","Black",22500,"Sedan","Scottsdale"
"4085","C_CND_004085","7/20/2022","Female",530000,"Ford","F-Series","Overhead Camshaft","Manual","Pale White",14000,"Passenger","Austin"
"4086","C_CND_004086","7/20/2022","Male",2625000,"Chrysler","Concorde","DoubleÂ Overhead Camshaft","Auto","Pale White",42500,"Hatchback","Aurora"
"4087","C_CND_004087","7/20/2022","Female",576000,"Chrysler","Sebring Coupe","DoubleÂ Overhead Camshaft","Auto","Red",19000,"Sedan","Greenville"
"4088","C_CND_004088","7/20/2022","Male",570000,"Chevrolet","Monte Carlo","Overhead Camshaft","Manual","Pale White",26000,"Hatchback","Pasco"
"4089","C_CND_004089","7/20/2022","Male",550000,"Plymouth","Voyager","Overhead Camshaft","Manual","Red",20000,"Passenger","Janesville"
"4090","C_CND_004090","7/20/2022","Female",505000,"Saab","5-Sep","Overhead Camshaft","Manual","Pale White",28000,"Hatchback","Scottsdale"
"4091","C_CND_004091","7/20/2022","Male",13500,"Honda","Civic","Overhead Camshaft","Manual","Black",43000,"Hatchback","Austin"
"4092","C_CND_004092","7/20/2022","Female",400000,"BMW","528i","Overhead Camshaft","Manual","Red",25000,"SUV","Middletown"
"4093","C_CND_004093","7/20/2022","Male",2170000,"Oldsmobile","Silhouette","DoubleÂ Overhead Camshaft","Auto","Red",12000,"Sedan","Aurora"
"4094","C_CND_004094","7/20/2022","Female",13500,"Lexus","LS400","DoubleÂ Overhead Camshaft","Auto","Black",39000,"Sedan","Greenville"
"4095","C_CND_004095","7/20/2022","Male",1577500,"Cadillac","Eldorado","DoubleÂ Overhead Camshaft","Auto","Black",60750,"Passenger","Pasco"
"4096","C_CND_004096","7/20/2022","Male",810000,"Dodge","Ram Pickup","DoubleÂ Overhead Camshaft","Auto","Pale White",45001,"Hardtop","Austin"
"4097","C_CND_004097","7/20/2022","Female",13500,"Ford","Explorer","DoubleÂ Overhead Camshaft","Auto","Pale White",18000,"Hatchback","Greenville"
"4098","C_CND_004098","7/20/2022","Male",755000,"Cadillac","DeVille","DoubleÂ Overhead Camshaft","Auto","Red",69000,"SUV","Pasco"
"4099","C_CND_004099","7/20/2022","Male",565000,"Subaru","Outback","DoubleÂ Overhead Camshaft","Auto","Pale White",19000,"SUV","Janesville"
"4100","C_CND_004100","7/20/2022","Male",779000,"Chrysler","Sebring Coupe","DoubleÂ Overhead Camshaft","Auto","Red",19000,"Sedan","Scottsdale"
"4101","C_CND_004101","7/20/2022","Female",350000,"Lexus","LX470","Overhead Camshaft","Manual","Pale White",54000,"SUV","Austin"
"4102","C_CND_004102","7/20/2022","Female",337000,"Chevrolet","Corvette","Overhead Camshaft","Manual","Pale White",22000,"SUV","Middletown"
"4103","C_CND_004103","7/20/2022","Male",672000,"Lincoln","Continental","Overhead Camshaft","Manual","Red",82000,"Passenger","Aurora"
"4104","C_CND_004104","7/20/2022","Male",557500,"Ford","Escort","Overhead Camshaft","Manual","Black",11500,"Passenger","Greenville"
"4105","C_CND_004105","7/20/2022","Male",652000,"Subaru","Forester","Overhead Camshaft","Manual","Red",17001,"Hardtop","Middletown"
"4106","C_CND_004106","7/20/2022","Male",905000,"Dodge","Caravan","DoubleÂ Overhead Camshaft","Auto","Pale White",38000,"Hatchback","Janesville"
"4107","C_CND_004107","7/20/2022","Female",647000,"BMW","328i","Overhead Camshaft","Manual","Black",69000,"Sedan","Scottsdale"
"4108","C_CND_004108","7/20/2022","Male",800000,"Plymouth","Neon","DoubleÂ Overhead Camshaft","Auto","Pale White",27000,"SUV","Austin"
"4109","C_CND_004109","7/20/2022","Male",2210000,"Jeep","Cherokee","DoubleÂ Overhead Camshaft","Auto","Pale White",36000,"Sedan","Middletown"
"4110","C_CND_004110","7/20/2022","Male",1400000,"Oldsmobile","Silhouette","Overhead Camshaft","Manual","Pale White",14000,"Sedan","Aurora"
"4111","C_CND_004111","7/20/2022","Male",13500,"Volkswagen","Passat","DoubleÂ Overhead Camshaft","Auto","Black",9000,"Hatchback","Greenville"
"4112","C_CND_004112","7/20/2022","Male",805000,"Nissan","Frontier","Overhead Camshaft","Manual","Pale White",12000,"Hatchback","Pasco"
"4113","C_CND_004113","7/20/2022","Male",2400000,"Ford","Windstar","DoubleÂ Overhead Camshaft","Auto","Red",31000,"Sedan","Janesville"
"4114","C_CND_004114","7/20/2022","Male",535000,"Nissan","Pathfinder","DoubleÂ Overhead Camshaft","Auto","Red",31000,"Hatchback","Austin"
"4115","C_CND_004115","7/20/2022","Female",765000,"Plymouth","Neon","Overhead Camshaft","Manual","Black",29000,"SUV","Austin"
"4116","C_CND_004116","7/23/2022","Male",280000,"Volkswagen","GTI","Overhead Camshaft","Manual","Black",25000,"SUV","Pasco"
"4117","C_CND_004117","7/23/2022","Male",1015000,"Volkswagen","Beetle","Overhead Camshaft","Manual","Red",21500,"SUV","Janesville"
"4118","C_CND_004118","7/23/2022","Male",13500,"Toyota","Camry","Overhead Camshaft","Manual","Black",29001,"Hatchback","Scottsdale"
"4119","C_CND_004119","7/23/2022","Male",13500,"Chevrolet","Camaro","DoubleÂ Overhead Camshaft","Auto","Black",41000,"Sedan","Middletown"
"4120","C_CND_004120","7/23/2022","Male",700000,"Lexus","ES300","Overhead Camshaft","Manual","Black",34001,"Hardtop","Austin"
"4121","C_CND_004121","7/23/2022","Male",878000,"Audi","A4","DoubleÂ Overhead Camshaft","Auto","Black",27000,"Hardtop","Austin"
"4122","C_CND_004122","7/23/2022","Female",1802000,"Toyota","RAV4","DoubleÂ Overhead Camshaft","Auto","Pale White",27200,"Hatchback","Janesville"
"4123","C_CND_004123","7/23/2022","Male",13500,"Mercury","Villager","DoubleÂ Overhead Camshaft","Auto","Pale White",36000,"Passenger","Scottsdale"
"4124","C_CND_004124","7/23/2022","Male",1460000,"Jaguar","S-Type","Overhead Camshaft","Manual","Pale White",20000,"Passenger","Austin"
